Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#151 - >7622_5#49_PspC_2 pspC	non-specific	411409	481	538	1.55642e-07	54.3177	NF033840	PspC_relate_1	N	cl41464
Q#151 - >7622_5#49_PspC_2 pspC	non-specific	274933	512	562	9.07471e-06	43.2766	TIGR04035	glucan_65_rpt	 - 	cl37372
Q#151 - >7622_5#49_PspC_2 pspC	superfamily	274933	512	562	9.07471e-06	43.2766	cl37372	glucan_65_rpt superfamily	 - 	 - 
Q#152 - >7622_5#49_zmpB_5 zmpB	non-specific	429548	1135	1872	0	729.755	pfam07580	Peptidase_M26_C	 - 	cl06563
Q#152 - >7622_5#49_zmpB_5 zmpB	superfamily	429548	1135	1872	0	729.755	cl06563	Peptidase_M26_C superfamily	 - 	 - 
Q#152 - >7622_5#49_zmpB_5 zmpB	non-specific	428430	575	824	9.93478e-96	309.226	pfam05342	Peptidase_M26_N	 - 	cl12306
Q#152 - >7622_5#49_zmpB_5 zmpB	superfamily	428430	575	824	9.93478e-96	309.226	cl12306	Peptidase_M26_N superfamily	 - 	 - 
Q#152 - >7622_5#49_zmpB_5 zmpB	specific	429496	434	509	1.21177e-15	73.3558	pfam07501	G5	 - 	cl38232
Q#152 - >7622_5#49_zmpB_5 zmpB	superfamily	429496	434	509	1.21177e-15	73.3558	cl38232	G5 superfamily	 - 	 - 
Q#152 - >7622_5#49_zmpB_5 zmpB	non-specific	223003	167	347	7.18758e-11	66.5327	PHA03169	PHA03169	C	cl27451
Q#152 - >7622_5#49_zmpB_5 zmpB	superfamily	223003	167	347	7.18758e-11	66.5327	cl27451	PHA03169 superfamily	C	 - 
Q#152 - >7622_5#49_zmpB_5 zmpB	non-specific	226111	437	539	1.33159e-08	58.6592	COG3583	YabE	N	cl34636
Q#152 - >7622_5#49_zmpB_5 zmpB	superfamily	226111	437	539	1.33159e-08	58.6592	cl34636	YabE superfamily	N	 - 
Q#152 - >7622_5#49_zmpB_5 zmpB	non-specific	115071	160	329	1.71243e-08	57.5681	pfam06390	NESP55	N	cl25759
Q#152 - >7622_5#49_zmpB_5 zmpB	superfamily	115071	160	329	1.71243e-08	57.5681	cl25759	NESP55 superfamily	N	 - 
Q#152 - >7622_5#49_zmpB_5 zmpB	non-specific	411408	199	347	2.97266e-08	58.6253	NF033839	PspC_subgroup_2	NC	cl41463
Q#152 - >7622_5#49_zmpB_5 zmpB	superfamily	411408	199	347	2.97266e-08	58.6253	cl41463	PspC_subgroup_2 superfamily	NC	 - 
Q#152 - >7622_5#49_zmpB_5 zmpB	non-specific	173412	177	576	3.75345e-08	58.9991	PTZ00121	PTZ00121	N	cl31754
Q#152 - >7622_5#49_zmpB_5 zmpB	superfamily	173412	177	576	3.75345e-08	58.9991	cl31754	PTZ00121 superfamily	N	 - 
Q#152 - >7622_5#49_zmpB_5 zmpB	non-specific	411409	353	573	3.78663e-08	58.5549	NF033840	PspC_relate_1	C	cl41464
Q#152 - >7622_5#49_zmpB_5 zmpB	superfamily	411409	353	573	3.78663e-08	58.5549	cl41464	PspC_relate_1 superfamily	C	 - 
Q#152 - >7622_5#49_zmpB_5 zmpB	non-specific	411407	155	304	3.96589e-08	58.4823	NF033838	PspC_subgroup_1	NC	cl41462
Q#152 - >7622_5#49_zmpB_5 zmpB	superfamily	411407	155	304	3.96589e-08	58.4823	cl41462	PspC_subgroup_1 superfamily	NC	 - 
Q#152 - >7622_5#49_zmpB_5 zmpB	non-specific	411408	169	349	6.82037e-08	57.4697	NF033839	PspC_subgroup_2	N	cl41463
Q#152 - >7622_5#49_zmpB_5 zmpB	non-specific	411408	179	375	2.05704e-07	55.9289	NF033839	PspC_subgroup_2	N	cl41463
Q#152 - >7622_5#49_zmpB_5 zmpB	non-specific	227596	179	401	2.6955e-07	56.1607	COG5271	MDN1	N	cl34967
Q#152 - >7622_5#49_zmpB_5 zmpB	superfamily	227596	179	401	2.6955e-07	56.1607	cl34967	MDN1 superfamily	N	 - 
Q#152 - >7622_5#49_zmpB_5 zmpB	non-specific	411409	169	509	4.40365e-07	55.0881	NF033840	PspC_relate_1	C	cl41464
Q#152 - >7622_5#49_zmpB_5 zmpB	superfamily	411409	169	509	4.40365e-07	55.0881	cl41464	PspC_relate_1 superfamily	C	 - 
Q#152 - >7622_5#49_zmpB_5 zmpB	non-specific	274041	199	360	8.68823e-07	52.7717	TIGR02223	ftsN	C	cl37078
Q#152 - >7622_5#49_zmpB_5 zmpB	superfamily	274041	199	360	8.68823e-07	52.7717	cl37078	ftsN superfamily	C	 - 
Q#152 - >7622_5#49_zmpB_5 zmpB	non-specific	411408	169	335	3.76517e-06	51.6917	NF033839	PspC_subgroup_2	N	cl41463
Q#152 - >7622_5#49_zmpB_5 zmpB	non-specific	411407	164	347	4.76551e-06	51.5487	NF033838	PspC_subgroup_1	NC	cl41462
Q#152 - >7622_5#49_zmpB_5 zmpB	specific	366278	69	102	1.59455e-05	43.6836	pfam00746	Gram_pos_anchor	 - 	cl23989
Q#152 - >7622_5#49_zmpB_5 zmpB	superfamily	390217	69	102	1.59455e-05	43.6836	cl23989	Gram_pos_anchor superfamily	 - 	 - 
Q#152 - >7622_5#49_zmpB_5 zmpB	non-specific	411409	4	534	2.5751e-05	49.3101	NF033840	PspC_relate_1	C	cl41464
Q#152 - >7622_5#49_zmpB_5 zmpB	non-specific	411408	164	347	6.25328e-05	47.8397	NF033839	PspC_subgroup_2	NC	cl41463
Q#152 - >7622_5#49_zmpB_5 zmpB	specific	429496	354	413	6.42333e-05	42.925	pfam07501	G5	 - 	cl38232
Q#152 - >7622_5#49_zmpB_5 zmpB	superfamily	429496	354	413	6.42333e-05	42.925	cl38232	G5 superfamily	 - 	 - 
Q#152 - >7622_5#49_zmpB_5 zmpB	non-specific	411408	187	347	0.000109841	47.0693	NF033839	PspC_subgroup_2	NC	cl41463
Q#152 - >7622_5#49_zmpB_5 zmpB	non-specific	225711	45	267	0.000156336	46.8303	COG3170	FimV	N	cl34561
Q#152 - >7622_5#49_zmpB_5 zmpB	superfamily	225711	45	267	0.000156336	46.8303	cl34561	FimV superfamily	N	 - 
Q#152 - >7622_5#49_zmpB_5 zmpB	specific	273478	72	102	0.000290488	39.7662	TIGR01167	LPXTG_anchor	 - 	cl23989
Q#152 - >7622_5#49_zmpB_5 zmpB	non-specific	411407	155	407	0.00221683	42.6891	NF033838	PspC_subgroup_1	NC	cl41462
Q#153 - >7622_5#49_zmpB_5_s1 zmpB	non-specific	428430	575	709	2.55913e-42	153.991	pfam05342	Peptidase_M26_N	C	cl12306
Q#153 - >7622_5#49_zmpB_5_s1 zmpB	superfamily	428430	575	709	2.55913e-42	153.991	cl12306	Peptidase_M26_N superfamily	C	 - 
Q#153 - >7622_5#49_zmpB_5_s1 zmpB	specific	429496	434	509	3.62433e-10	56.407	pfam07501	G5	 - 	cl38232
Q#153 - >7622_5#49_zmpB_5_s1 zmpB	superfamily	429496	434	509	3.62433e-10	56.407	cl38232	G5 superfamily	 - 	 - 
Q#153 - >7622_5#49_zmpB_5_s1 zmpB	non-specific	236766	168	320	6.78207e-08	56.2013	PRK10811	rne	N	cl35953
Q#153 - >7622_5#49_zmpB_5_s1 zmpB	superfamily	236766	168	320	6.78207e-08	56.2013	cl35953	rne superfamily	N	 - 
Q#153 - >7622_5#49_zmpB_5_s1 zmpB	non-specific	227596	179	401	4.24582e-07	53.8495	COG5271	MDN1	N	cl34967
Q#153 - >7622_5#49_zmpB_5_s1 zmpB	superfamily	227596	179	401	4.24582e-07	53.8495	cl34967	MDN1 superfamily	N	 - 
Q#153 - >7622_5#49_zmpB_5_s1 zmpB	non-specific	411409	353	573	8.85137e-07	52.3917	NF033840	PspC_relate_1	C	cl41464
Q#153 - >7622_5#49_zmpB_5_s1 zmpB	superfamily	411409	353	573	8.85137e-07	52.3917	cl41464	PspC_relate_1 superfamily	C	 - 
Q#153 - >7622_5#49_zmpB_5_s1 zmpB	non-specific	411407	155	304	1.40175e-06	51.5487	NF033838	PspC_subgroup_1	NC	cl41462
Q#153 - >7622_5#49_zmpB_5_s1 zmpB	superfamily	411407	155	304	1.40175e-06	51.5487	cl41462	PspC_subgroup_1 superfamily	NC	 - 
Q#153 - >7622_5#49_zmpB_5_s1 zmpB	non-specific	226111	437	539	1.4213e-06	50.57	COG3583	YabE	N	cl34636
Q#153 - >7622_5#49_zmpB_5_s1 zmpB	superfamily	226111	437	539	1.4213e-06	50.57	cl34636	YabE superfamily	N	 - 
Q#153 - >7622_5#49_zmpB_5_s1 zmpB	specific	366278	69	102	2.38096e-05	41.7576	pfam00746	Gram_pos_anchor	 - 	cl23989
Q#153 - >7622_5#49_zmpB_5_s1 zmpB	superfamily	390217	69	102	2.38096e-05	41.7576	cl23989	Gram_pos_anchor superfamily	 - 	 - 
Q#153 - >7622_5#49_zmpB_5_s1 zmpB	non-specific	115071	198	340	5.5503e-05	45.2418	pfam06390	NESP55	N	cl25759
Q#153 - >7622_5#49_zmpB_5_s1 zmpB	superfamily	115071	198	340	5.5503e-05	45.2418	cl25759	NESP55 superfamily	N	 - 
Q#153 - >7622_5#49_zmpB_5_s1 zmpB	non-specific	236766	273	442	8.23664e-05	46.1861	PRK10811	rne	N	cl35953
Q#153 - >7622_5#49_zmpB_5_s1 zmpB	superfamily	236766	273	442	8.23664e-05	46.1861	cl35953	rne superfamily	N	 - 
Q#153 - >7622_5#49_zmpB_5_s1 zmpB	non-specific	411409	169	509	8.57227e-05	45.8433	NF033840	PspC_relate_1	C	cl41464
Q#153 - >7622_5#49_zmpB_5_s1 zmpB	non-specific	411407	164	333	9.02957e-05	45.7707	NF033838	PspC_subgroup_1	NC	cl41462
Q#153 - >7622_5#49_zmpB_5_s1 zmpB	specific	273478	72	102	0.000110328	39.7662	TIGR01167	LPXTG_anchor	 - 	cl23989
Q#153 - >7622_5#49_zmpB_5_s1 zmpB	non-specific	273344	164	347	0.000213455	44.6012	TIGR00927	2A1904	N	cl36772
Q#153 - >7622_5#49_zmpB_5_s1 zmpB	superfamily	273344	164	347	0.000213455	44.6012	cl36772	2A1904 superfamily	N	 - 
Q#153 - >7622_5#49_zmpB_5_s1 zmpB	non-specific	185628	192	454	0.000835684	42.7546	PTZ00449	PTZ00449	NC	cl33186
Q#153 - >7622_5#49_zmpB_5_s1 zmpB	superfamily	185628	192	454	0.000835684	42.7546	cl33186	PTZ00449 superfamily	NC	 - 
Q#153 - >7622_5#49_zmpB_5_s1 zmpB	non-specific	227596	152	500	0.00109221	42.6787	COG5271	MDN1	N	cl34967
Q#153 - >7622_5#49_zmpB_5_s1 zmpB	superfamily	227596	152	500	0.00109221	42.6787	cl34967	MDN1 superfamily	N	 - 
Q#153 - >7622_5#49_zmpB_5_s1 zmpB	non-specific	428049	3	26	0.00822524	34.2823	pfam04650	YSIRK_signal	 - 	cl22626
Q#153 - >7622_5#49_zmpB_5_s1 zmpB	superfamily	451412	3	26	0.00822524	34.2823	cl22626	YSIRK_signal superfamily	 - 	 - 
Q#154 - >7622_5#49_zmpB_5_s2 zmpB	non-specific	428430	32	281	1.15398e-97	303.448	pfam05342	Peptidase_M26_N	 - 	cl12306
Q#154 - >7622_5#49_zmpB_5_s2 zmpB	superfamily	428430	32	281	1.15398e-97	303.448	cl12306	Peptidase_M26_N superfamily	 - 	 - 
Q#154 - >7622_5#49_zmpB_5_s2 zmpB	non-specific	429548	592	792	1.83524e-51	192.402	pfam07580	Peptidase_M26_C	C	cl06563
Q#154 - >7622_5#49_zmpB_5_s2 zmpB	superfamily	429548	592	792	1.83524e-51	192.402	cl06563	Peptidase_M26_C superfamily	C	 - 
Q#155 - >7622_5#49_zmpB_5_s3 zmpB	non-specific	429548	2	703	0	691.235	pfam07580	Peptidase_M26_C	 - 	cl06563
Q#155 - >7622_5#49_zmpB_5_s3 zmpB	superfamily	429548	2	703	0	691.235	cl06563	Peptidase_M26_C superfamily	 - 	 - 
Q#156 - >7622_5#50_PspA_18 pspA	specific	411490	1	624	0	873.851	NF033930	pneumo_PspA	 - 	cl41532
Q#156 - >7622_5#50_PspA_18 pspA	superfamily	411490	1	624	0	873.851	cl41532	pneumo_PspA superfamily	 - 	 - 
Q#156 - >7622_5#50_PspA_18 pspA	non-specific	411407	169	624	2.96166e-168	496.069	NF033838	PspC_subgroup_1	N	cl41462
Q#156 - >7622_5#50_PspA_18 pspA	superfamily	411407	169	624	2.96166e-168	496.069	cl41462	PspC_subgroup_1 superfamily	N	 - 
Q#156 - >7622_5#50_PspA_18 pspA	non-specific	411409	484	624	1.26001e-75	253.851	NF033840	PspC_relate_1	N	cl41464
Q#156 - >7622_5#50_PspA_18 pspA	superfamily	411409	484	624	1.26001e-75	253.851	cl41464	PspC_relate_1 superfamily	N	 - 
Q#156 - >7622_5#50_PspA_18 pspA	specific	227588	406	624	2.0802e-60	203.935	COG5263	COG5263	N	cl34963
Q#156 - >7622_5#50_PspA_18 pspA	superfamily	227588	406	624	2.0802e-60	203.935	cl34963	COG5263 superfamily	N	 - 
Q#156 - >7622_5#50_PspA_18 pspA	non-specific	173412	30	381	8.58791e-14	75.1775	PTZ00121	PTZ00121	N	cl31754
Q#156 - >7622_5#50_PspA_18 pspA	superfamily	173412	30	381	8.58791e-14	75.1775	cl31754	PTZ00121 superfamily	N	 - 
Q#156 - >7622_5#50_PspA_18 pspA	specific	436991	466	507	4.09328e-11	57.9258	pfam19127	Choline_bind_3	 - 	cl41112
Q#156 - >7622_5#50_PspA_18 pspA	superfamily	436991	466	507	4.09328e-11	57.9258	cl41112	Choline_bind_3 superfamily	 - 	 - 
Q#156 - >7622_5#50_PspA_18 pspA	non-specific	274933	537	595	7.59146e-09	52.1362	TIGR04035	glucan_65_rpt	 - 	cl37372
Q#156 - >7622_5#50_PspA_18 pspA	superfamily	274933	537	595	7.59146e-09	52.1362	cl37372	glucan_65_rpt superfamily	 - 	 - 
Q#156 - >7622_5#50_PspA_18 pspA	non-specific	197874	170	273	3.64381e-05	46.1641	smart00787	Spc7	N	cl33249
Q#156 - >7622_5#50_PspA_18 pspA	superfamily	197874	170	273	3.64381e-05	46.1641	cl33249	Spc7 superfamily	N	 - 
Q#157 - >7622_5#51_PspC_34 pspC	specific	411407	1	657	0	1034.96	NF033838	PspC_subgroup_1	 - 	cl41462
Q#157 - >7622_5#51_PspC_34 pspC	superfamily	411407	1	657	0	1034.96	cl41462	PspC_subgroup_1 superfamily	 - 	 - 
Q#157 - >7622_5#51_PspC_34 pspC	non-specific	411490	112	656	1.61864e-155	463.613	NF033930	pneumo_PspA	 - 	cl41532
Q#157 - >7622_5#51_PspC_34 pspC	superfamily	411490	112	656	1.61864e-155	463.613	cl41532	pneumo_PspA superfamily	 - 	 - 
Q#157 - >7622_5#51_PspC_34 pspC	non-specific	411409	470	656	1.22127e-80	268.489	NF033840	PspC_relate_1	N	cl41464
Q#157 - >7622_5#51_PspC_34 pspC	superfamily	411409	470	656	1.22127e-80	268.489	cl41464	PspC_relate_1 superfamily	N	 - 
Q#157 - >7622_5#51_PspC_34 pspC	specific	227588	313	656	6.05655e-77	248.233	COG5263	COG5263	 - 	cl34963
Q#157 - >7622_5#51_PspC_34 pspC	superfamily	227588	313	656	6.05655e-77	248.233	cl34963	COG5263 superfamily	 - 	 - 
Q#157 - >7622_5#51_PspC_34 pspC	non-specific	411408	1	478	2.80887e-27	116.405	NF033839	PspC_subgroup_2	 - 	cl41463
Q#157 - >7622_5#51_PspC_34 pspC	superfamily	411408	1	478	2.80887e-27	116.405	cl41463	PspC_subgroup_2 superfamily	 - 	 - 
Q#157 - >7622_5#51_PspC_34 pspC	specific	428286	49	124	3.23681e-23	93.5899	pfam05062	RICH	 - 	cl04916
Q#157 - >7622_5#51_PspC_34 pspC	superfamily	428286	49	124	3.23681e-23	93.5899	cl04916	RICH superfamily	 - 	 - 
Q#157 - >7622_5#51_PspC_34 pspC	non-specific	173412	57	484	3.80043e-13	73.2515	PTZ00121	PTZ00121	N	cl31754
Q#157 - >7622_5#51_PspC_34 pspC	superfamily	173412	57	484	3.80043e-13	73.2515	cl31754	PTZ00121 superfamily	N	 - 
Q#157 - >7622_5#51_PspC_34 pspC	specific	273479	2	37	3.91213e-12	60.959	TIGR01168	YSIRK_signal	 - 	cl22626
Q#157 - >7622_5#51_PspC_34 pspC	superfamily	451412	2	37	3.91213e-12	60.959	cl22626	YSIRK_signal superfamily	 - 	 - 
Q#158 - >7622_5#52_PspC_55 pspC	non-specific	411407	1	377	3.70014e-149	437.133	NF033838	PspC_subgroup_1	C	cl41462
Q#158 - >7622_5#52_PspC_55 pspC	superfamily	411407	1	377	3.70014e-149	437.133	cl41462	PspC_subgroup_1 superfamily	C	 - 
Q#158 - >7622_5#52_PspC_55 pspC	non-specific	411490	183	377	1.41107e-49	176.64	NF033930	pneumo_PspA	NC	cl41532
Q#158 - >7622_5#52_PspC_55 pspC	superfamily	411490	183	377	1.41107e-49	176.64	cl41532	pneumo_PspA superfamily	NC	 - 
Q#158 - >7622_5#52_PspC_55 pspC	specific	428286	53	136	6.36063e-22	88.5823	pfam05062	RICH	 - 	cl04916
Q#158 - >7622_5#52_PspC_55 pspC	superfamily	428286	53	136	6.36063e-22	88.5823	cl04916	RICH superfamily	 - 	 - 
Q#158 - >7622_5#52_PspC_55 pspC	non-specific	411408	1	303	1.46543e-20	93.2932	NF033839	PspC_subgroup_2	C	cl41463
Q#158 - >7622_5#52_PspC_55 pspC	superfamily	411408	1	303	1.46543e-20	93.2932	cl41463	PspC_subgroup_2 superfamily	C	 - 
Q#158 - >7622_5#52_PspC_55 pspC	non-specific	411409	338	377	2.66081e-20	92.4525	NF033840	PspC_relate_1	N	cl41464
Q#158 - >7622_5#52_PspC_55 pspC	superfamily	411409	338	377	2.66081e-20	92.4525	cl41464	PspC_relate_1 superfamily	N	 - 
Q#158 - >7622_5#52_PspC_55 pspC	non-specific	227588	166	377	2.09007e-17	81.8267	COG5263	COG5263	C	cl34963
Q#158 - >7622_5#52_PspC_55 pspC	superfamily	227588	166	377	2.09007e-17	81.8267	cl34963	COG5263 superfamily	C	 - 
Q#158 - >7622_5#52_PspC_55 pspC	non-specific	411409	342	377	1.12404e-12	69.3405	NF033840	PspC_relate_1	N	cl41464
Q#158 - >7622_5#52_PspC_55 pspC	specific	273479	2	40	1.39523e-12	61.3442	TIGR01168	YSIRK_signal	 - 	cl22626
Q#158 - >7622_5#52_PspC_55 pspC	superfamily	451412	2	40	1.39523e-12	61.3442	cl22626	YSIRK_signal superfamily	 - 	 - 
Q#158 - >7622_5#52_PspC_55 pspC	non-specific	411409	340	377	6.73382e-07	51.2361	NF033840	PspC_relate_1	N	cl41464
Q#158 - >7622_5#52_PspC_55 pspC	non-specific	173412	176	320	0.00025528	43.2059	PTZ00121	PTZ00121	N	cl31754
Q#158 - >7622_5#52_PspC_55 pspC	superfamily	173412	176	320	0.00025528	43.2059	cl31754	PTZ00121 superfamily	N	 - 
Q#159 - >7622_5#54_PspA_28 pspA	non-specific	411490	1	452	0	539.883	NF033930	pneumo_PspA	 - 	cl41532
Q#159 - >7622_5#54_PspA_28 pspA	superfamily	411490	1	452	0	539.883	cl41532	pneumo_PspA superfamily	 - 	 - 
Q#159 - >7622_5#54_PspA_28 pspA	non-specific	411407	40	452	3.1198e-69	233.748	NF033838	PspC_subgroup_1	 - 	cl41462
Q#159 - >7622_5#54_PspA_28 pspA	superfamily	411407	40	452	3.1198e-69	233.748	cl41462	PspC_subgroup_1 superfamily	 - 	 - 
Q#159 - >7622_5#54_PspA_28 pspA	non-specific	411409	360	452	3.33877e-57	200.694	NF033840	PspC_relate_1	N	cl41464
Q#159 - >7622_5#54_PspA_28 pspA	superfamily	411409	360	452	3.33877e-57	200.694	cl41464	PspC_relate_1 superfamily	N	 - 
Q#159 - >7622_5#54_PspA_28 pspA	non-specific	227588	359	466	2.96198e-35	133.443	COG5263	COG5263	N	cl34963
Q#159 - >7622_5#54_PspA_28 pspA	superfamily	227588	359	466	2.96198e-35	133.443	cl34963	COG5263 superfamily	N	 - 
Q#159 - >7622_5#54_PspA_28 pspA	non-specific	173412	23	308	7.47896e-14	74.4071	PTZ00121	PTZ00121	NC	cl31754
Q#159 - >7622_5#54_PspA_28 pspA	superfamily	173412	23	308	7.47896e-14	74.4071	cl31754	PTZ00121 superfamily	NC	 - 
Q#159 - >7622_5#54_PspA_28 pspA	non-specific	274008	42	308	2.95982e-12	69.315	TIGR02168	SMC_prok_B	NC	cl37069
Q#159 - >7622_5#54_PspA_28 pspA	superfamily	274008	42	308	2.95982e-12	69.315	cl37069	SMC_prok_B superfamily	NC	 - 
Q#159 - >7622_5#54_PspA_28 pspA	specific	436991	401	442	5.87444e-11	57.1554	pfam19127	Choline_bind_3	 - 	cl41112
Q#159 - >7622_5#54_PspA_28 pspA	superfamily	436991	401	442	5.87444e-11	57.1554	cl41112	Choline_bind_3 superfamily	 - 	 - 
Q#159 - >7622_5#54_PspA_28 pspA	non-specific	411409	361	418	1.3686e-08	57.0141	NF033840	PspC_relate_1	N	cl41464
Q#159 - >7622_5#54_PspA_28 pspA	non-specific	214661	151	220	0.00301122	39.6399	smart00435	TOPEUc	N	cl42960
Q#159 - >7622_5#54_PspA_28 pspA	superfamily	214661	151	220	0.00301122	39.6399	cl42960	TOPEUc superfamily	N	 - 
Q#160 - >7622_5#56_PspC_39 pspC	specific	411407	1	612	0	830.422	NF033838	PspC_subgroup_1	 - 	cl41462
Q#160 - >7622_5#56_PspC_39 pspC	superfamily	411407	1	612	0	830.422	cl41462	PspC_subgroup_1 superfamily	 - 	 - 
Q#160 - >7622_5#56_PspC_39 pspC	non-specific	411490	115	612	1.20811e-106	335.727	NF033930	pneumo_PspA	 - 	cl41532
Q#160 - >7622_5#56_PspC_39 pspC	superfamily	411490	115	612	1.20811e-106	335.727	cl41532	pneumo_PspA superfamily	 - 	 - 
Q#160 - >7622_5#56_PspC_39 pspC	non-specific	411409	496	612	1.40145e-66	229.198	NF033840	PspC_relate_1	N	cl41464
Q#160 - >7622_5#56_PspC_39 pspC	superfamily	411409	496	612	1.40145e-66	229.198	cl41464	PspC_relate_1 superfamily	N	 - 
Q#160 - >7622_5#56_PspC_39 pspC	specific	227588	315	612	5.98665e-55	188.912	COG5263	COG5263	 - 	cl34963
Q#160 - >7622_5#56_PspC_39 pspC	superfamily	227588	315	612	5.98665e-55	188.912	cl34963	COG5263 superfamily	 - 	 - 
Q#160 - >7622_5#56_PspC_39 pspC	non-specific	411408	1	295	1.46035e-26	114.094	NF033839	PspC_subgroup_2	C	cl41463
Q#160 - >7622_5#56_PspC_39 pspC	superfamily	411408	1	295	1.46035e-26	114.094	cl41463	PspC_subgroup_2 superfamily	C	 - 
Q#160 - >7622_5#56_PspC_39 pspC	specific	428286	55	129	6.04877e-19	81.2635	pfam05062	RICH	 - 	cl04916
Q#160 - >7622_5#56_PspC_39 pspC	superfamily	428286	55	129	6.04877e-19	81.2635	cl04916	RICH superfamily	 - 	 - 
Q#160 - >7622_5#56_PspC_39 pspC	non-specific	173412	37	480	8.13575e-13	71.7107	PTZ00121	PTZ00121	N	cl31754
Q#160 - >7622_5#56_PspC_39 pspC	superfamily	173412	37	480	8.13575e-13	71.7107	cl31754	PTZ00121 superfamily	N	 - 
Q#160 - >7622_5#56_PspC_39 pspC	non-specific	274933	548	598	4.88934e-06	44.047	TIGR04035	glucan_65_rpt	 - 	cl37372
Q#160 - >7622_5#56_PspC_39 pspC	superfamily	274933	548	598	4.88934e-06	44.047	cl37372	glucan_65_rpt superfamily	 - 	 - 
Q#160 - >7622_5#56_PspC_39 pspC	non-specific	411439	179	407	0.000691629	42.7756	NF033875	Agg_substance	C	cl41491
Q#160 - >7622_5#56_PspC_39 pspC	superfamily	411439	179	407	0.000691629	42.7756	cl41491	Agg_substance superfamily	C	 - 
Q#161 - >7622_5#56_zmpA_3 zmpA	specific	429548	1244	2003	0	1082.21	pfam07580	Peptidase_M26_C	 - 	cl06563
Q#161 - >7622_5#56_zmpA_3 zmpA	superfamily	429548	1244	2003	0	1082.21	cl06563	Peptidase_M26_C superfamily	 - 	 - 
Q#161 - >7622_5#56_zmpA_3 zmpA	non-specific	428430	704	931	2.92375e-91	296.515	pfam05342	Peptidase_M26_N	 - 	cl12306
Q#161 - >7622_5#56_zmpA_3 zmpA	superfamily	428430	704	931	2.92375e-91	296.515	cl12306	Peptidase_M26_N superfamily	 - 	 - 
Q#161 - >7622_5#56_zmpA_3 zmpA	specific	429496	319	392	9.3306e-17	76.4374	pfam07501	G5	 - 	cl38232
Q#161 - >7622_5#56_zmpA_3 zmpA	superfamily	429496	319	392	9.3306e-17	76.4374	cl38232	G5 superfamily	 - 	 - 
Q#161 - >7622_5#56_zmpA_3 zmpA	non-specific	411408	268	637	3.35349e-12	71.3369	NF033839	PspC_subgroup_2	N	cl41463
Q#161 - >7622_5#56_zmpA_3 zmpA	superfamily	411408	268	637	3.35349e-12	71.3369	cl41463	PspC_subgroup_2 superfamily	N	 - 
Q#161 - >7622_5#56_zmpA_3 zmpA	specific	273479	3	40	8.92726e-10	55.5663	TIGR01168	YSIRK_signal	 - 	cl22626
Q#161 - >7622_5#56_zmpA_3 zmpA	superfamily	451412	3	40	8.92726e-10	55.5663	cl22626	YSIRK_signal superfamily	 - 	 - 
Q#161 - >7622_5#56_zmpA_3 zmpA	non-specific	226111	239	395	4.449e-09	60.2	COG3583	YabE	N	cl34636
Q#161 - >7622_5#56_zmpA_3 zmpA	superfamily	226111	239	395	4.449e-09	60.2	cl34636	YabE superfamily	N	 - 
Q#161 - >7622_5#56_zmpA_3 zmpA	non-specific	236768	414	549	2.68104e-07	53.9181	PRK10819	PRK10819	C	cl35954
Q#161 - >7622_5#56_zmpA_3 zmpA	superfamily	236768	414	549	2.68104e-07	53.9181	cl35954	PRK10819 superfamily	C	 - 
Q#161 - >7622_5#56_zmpA_3 zmpA	non-specific	411439	447	648	4.36881e-06	52.0204	NF033875	Agg_substance	C	cl41491
Q#161 - >7622_5#56_zmpA_3 zmpA	superfamily	411439	447	648	4.36881e-06	52.0204	cl41491	Agg_substance superfamily	C	 - 
Q#161 - >7622_5#56_zmpA_3 zmpA	specific	428049	7	32	4.94313e-06	44.6827	pfam04650	YSIRK_signal	 - 	cl22626
Q#161 - >7622_5#56_zmpA_3 zmpA	specific	366278	88	131	0.000100916	41.3724	pfam00746	Gram_pos_anchor	 - 	cl23989
Q#161 - >7622_5#56_zmpA_3 zmpA	superfamily	390217	88	131	0.000100916	41.3724	cl23989	Gram_pos_anchor superfamily	 - 	 - 
Q#161 - >7622_5#56_zmpA_3 zmpA	non-specific	273344	465	723	0.000366968	45.7568	TIGR00927	2A1904	N	cl36772
Q#161 - >7622_5#56_zmpA_3 zmpA	superfamily	273344	465	723	0.000366968	45.7568	cl36772	2A1904 superfamily	N	 - 
Q#161 - >7622_5#56_zmpA_3 zmpA	specific	273478	95	128	0.00195228	37.455	TIGR01167	LPXTG_anchor	 - 	cl23989
Q#161 - >7622_5#56_zmpA_3 zmpA	specific	429549	968	996	0.00286617	36.9245	pfam07581	Glug	 - 	cl06564
Q#161 - >7622_5#56_zmpA_3 zmpA	superfamily	429549	968	996	0.00286617	36.9245	cl06564	Glug superfamily	 - 	 - 
Q#161 - >7622_5#56_zmpA_3 zmpA	non-specific	411409	219	622	0.00466598	41.9913	NF033840	PspC_relate_1	C	cl41464
Q#161 - >7622_5#56_zmpA_3 zmpA	superfamily	411409	219	622	0.00466598	41.9913	cl41464	PspC_relate_1 superfamily	C	 - 
Q#162 - >7622_5#56_zmpA_3_s1 zmpA	specific	429496	319	392	6.8905e-13	64.111	pfam07501	G5	 - 	cl38232
